name,time,application,num_replicas,batch_size,duration,num_task
inference-cifar10-20999,36415,infer-cifar10-5,1,1,7.0,4754
inference-deepspeech2-21000,36418,infer-deepspeech2-3,1,1,29.0,160
inference-deepspeech2-21001,36418,infer-deepspeech2-5,1,1,27.0,767
inference-yolov3-21002,36419,infer-yolov3-2,1,1,22.0,3654
inference-ncf-21003,36421,infer-ncf-4,1,1,20.0,4355
inference-imagenet-21004,36421,infer-imagenet-1,1,1,11.0,8956
inference-bert-21005,36421,infer-bert-4,1,1,17.0,3024
inference-deepspeech2-21006,36424,infer-deepspeech2-4,1,1,22.0,585
inference-yolov3-21007,36425,infer-yolov3-3,1,1,27.0,1847
inference-cifar10-21008,36426,infer-cifar10-4,1,1,5.0,6435
inference-ncf-21009,36428,infer-ncf-3,1,1,22.0,1367
inference-deepspeech2-21010,36432,infer-deepspeech2-5,1,1,27.0,417
inference-bert-21011,36433,infer-bert-4,1,1,5.0,4468
inference-ncf-21012,36433,infer-ncf-1,1,1,7.0,2107
inference-ncf-21013,36435,infer-ncf-2,1,1,3.0,4023
inference-cifar10-21014,36435,infer-cifar10-5,1,1,3.0,7950
inference-deepspeech2-21015,36437,infer-deepspeech2-5,1,1,6.0,176
inference-ncf-21016,36438,infer-ncf-3,1,1,17.0,404
inference-bert-21017,36440,infer-bert-4,1,1,13.0,547
inference-imagenet-21018,36441,infer-imagenet-2,1,1,9.0,1956
inference-yolov3-21019,36443,infer-yolov3-5,1,1,14.0,1847
inference-cifar10-21020,36444,infer-cifar10-5,1,1,21.0,1772
inference-deepspeech2-21022,36446,infer-deepspeech2-5,1,1,26.0,514
inference-yolov3-21021,36446,infer-yolov3-1,1,1,16.0,4188
inference-yolov3-21023,36447,infer-yolov3-3,1,1,29.0,1716
inference-bert-21024,36449,infer-bert-3,1,1,3.0,3258
inference-deepspeech2-21025,36450,infer-deepspeech2-3,1,1,25.0,373
inference-deepspeech2-21026,36452,infer-deepspeech2-3,1,1,1.0,369
inference-imagenet-21027,36456,infer-imagenet-1,1,1,3.0,8769
inference-yolov3-21028,36457,infer-yolov3-1,1,1,2.0,993
inference-yolov3-21029,36458,infer-yolov3-1,1,1,7.0,4368
inference-yolov3-21030,36458,infer-yolov3-5,1,1,17.0,2858
inference-ncf-21031,36458,infer-ncf-2,1,1,14.0,1973
inference-cifar10-21032,36459,infer-cifar10-4,1,1,12.0,4754
inference-bert-21033,36461,infer-bert-4,1,1,16.0,1404
inference-bert-21036,36462,infer-bert-3,1,1,9.0,1721
inference-yolov3-21034,36462,infer-yolov3-2,1,1,16.0,4165
inference-cifar10-21035,36462,infer-cifar10-4,1,1,6.0,526
inference-bert-21038,36464,infer-bert-4,1,1,5.0,1080
inference-deepspeech2-21037,36464,infer-deepspeech2-3,1,1,2.0,181
inference-deepspeech2-21039,36466,infer-deepspeech2-3,1,1,1.0,297
inference-cifar10-21040,36467,infer-cifar10-1,1,1,23.0,895
inference-ncf-21041,36468,infer-ncf-1,1,1,7.0,2141
inference-yolov3-21042,36470,infer-yolov3-2,1,1,12.0,993
inference-imagenet-21043,36472,infer-imagenet-2,1,1,7.0,4022
inference-imagenet-21044,36474,infer-imagenet-5,1,1,17.0,8679
inference-bert-21045,36477,infer-bert-4,1,1,7.0,3735
inference-ncf-21046,36480,infer-ncf-4,1,1,17.0,1934
inference-imagenet-21047,36484,infer-imagenet-3,1,1,20.0,787
inference-deepspeech2-21048,36484,infer-deepspeech2-4,1,1,16.0,638
inference-cifar10-21049,36487,infer-cifar10-3,1,1,7.0,7962
inference-imagenet-21050,36488,infer-imagenet-1,1,1,7.0,8956
inference-ncf-21051,36489,infer-ncf-2,1,1,2.0,1973
inference-ncf-21052,36490,infer-ncf-3,1,1,14.0,3342
inference-cifar10-21053,36491,infer-cifar10-3,1,1,14.0,6590
inference-ncf-21054,36492,infer-ncf-3,1,1,20.0,3144
inference-imagenet-21055,36492,infer-imagenet-1,1,1,5.0,454
inference-deepspeech2-21056,36496,infer-deepspeech2-3,1,1,25.0,177
inference-cifar10-21057,36497,infer-cifar10-1,1,1,15.0,7761
inference-ncf-21058,36498,infer-ncf-5,1,1,17.0,4655
inference-deepspeech2-21059,36500,infer-deepspeech2-5,1,1,16.0,487
inference-bert-21060,36500,infer-bert-1,1,1,19.0,664
inference-cifar10-21061,36501,infer-cifar10-5,1,1,17.0,2470
inference-cifar10-21062,36502,infer-cifar10-3,1,1,18.0,1168
inference-cifar10-21063,36502,infer-cifar10-2,1,1,10.0,9122
inference-bert-21064,36503,infer-bert-1,1,1,11.0,4295
inference-cifar10-21065,36503,infer-cifar10-5,1,1,5.0,4951
inference-imagenet-21066,36503,infer-imagenet-4,1,1,24.0,441
inference-ncf-21067,36504,infer-ncf-1,1,1,12.0,1618
inference-imagenet-21068,36508,infer-imagenet-4,1,1,15.0,1674
inference-cifar10-21069,36509,infer-cifar10-5,1,1,3.0,3899
inference-bert-21070,36510,infer-bert-4,1,1,8.0,4514
inference-cifar10-21071,36511,infer-cifar10-5,1,1,20.0,6098
inference-yolov3-21072,36523,infer-yolov3-2,1,1,21.0,3228
inference-ncf-21073,36524,infer-ncf-1,1,1,25.0,3488
inference-imagenet-21074,36525,infer-imagenet-1,1,1,16.0,2384
inference-ncf-21075,36526,infer-ncf-2,1,1,11.0,4381
inference-ncf-21076,36528,infer-ncf-5,1,1,28.0,3703
inference-imagenet-21077,36530,infer-imagenet-4,1,1,12.0,1493
inference-ncf-21078,36531,infer-ncf-3,1,1,12.0,1706
inference-deepspeech2-21079,36535,infer-deepspeech2-3,1,1,8.0,402
inference-bert-21080,36540,infer-bert-2,1,1,6.0,1536
inference-deepspeech2-21081,36541,infer-deepspeech2-3,1,1,15.0,176
inference-cifar10-21082,36543,infer-cifar10-2,1,1,11.0,2063
inference-bert-21083,36544,infer-bert-3,1,1,18.0,2284
inference-cifar10-21084,36553,infer-cifar10-5,1,1,13.0,722
inference-cifar10-21085,36558,infer-cifar10-3,1,1,26.0,6105
inference-imagenet-21086,36560,infer-imagenet-4,1,1,23.0,8282
inference-cifar10-21087,36560,infer-cifar10-4,1,1,2.0,9597
inference-ncf-21088,36561,infer-ncf-3,1,1,8.0,801
inference-imagenet-21089,36564,infer-imagenet-3,1,1,4.0,5876
inference-bert-21090,36564,infer-bert-5,1,1,22.0,4058
inference-yolov3-21091,36566,infer-yolov3-2,1,1,6.0,2063
inference-imagenet-21092,36570,infer-imagenet-4,1,1,29.0,8273
inference-bert-21093,36572,infer-bert-5,1,1,26.0,351
inference-deepspeech2-21094,36573,infer-deepspeech2-5,1,1,17.0,726
inference-yolov3-21095,36577,infer-yolov3-2,1,1,29.0,4505
inference-bert-21096,36578,infer-bert-2,1,1,17.0,4372
inference-imagenet-21097,36580,infer-imagenet-5,1,1,21.0,9903
inference-yolov3-21098,36580,infer-yolov3-5,1,1,20.0,2643
inference-yolov3-21100,36581,infer-yolov3-3,1,1,12.0,4639
inference-yolov3-21099,36581,infer-yolov3-3,1,1,10.0,2234
inference-ncf-21101,36582,infer-ncf-2,1,1,11.0,360
inference-imagenet-21102,36582,infer-imagenet-3,1,1,13.0,9342
inference-imagenet-21103,36585,infer-imagenet-2,1,1,1.0,8273
inference-yolov3-21104,36585,infer-yolov3-1,1,1,2.0,3250
inference-yolov3-21105,36587,infer-yolov3-2,1,1,25.0,3868
inference-ncf-21106,36595,infer-ncf-2,1,1,9.0,1618
inference-ncf-21107,36595,infer-ncf-1,1,1,22.0,330
inference-deepspeech2-21108,36595,infer-deepspeech2-3,1,1,3.0,955
inference-yolov3-21109,36596,infer-yolov3-4,1,1,1.0,4329
inference-ncf-21110,36599,infer-ncf-2,1,1,8.0,1358
inference-yolov3-21111,36599,infer-yolov3-1,1,1,20.0,3374
inference-bert-21112,36601,infer-bert-4,1,1,12.0,3821
inference-bert-21113,36601,infer-bert-2,1,1,16.0,2284
inference-cifar10-21114,36604,infer-cifar10-4,1,1,5.0,3899
inference-cifar10-21115,36610,infer-cifar10-2,1,1,5.0,8833
inference-cifar10-21116,36611,infer-cifar10-2,1,1,9.0,6238
inference-imagenet-21117,36613,infer-imagenet-4,1,1,29.0,5876
inference-cifar10-21118,36615,infer-cifar10-5,1,1,13.0,4231
inference-bert-21119,36616,infer-bert-2,1,1,2.0,3599
inference-yolov3-21120,36616,infer-yolov3-2,1,1,21.0,3580
inference-bert-21121,36617,infer-bert-2,1,1,11.0,588
inference-bert-21122,36617,infer-bert-2,1,1,6.0,1463
inference-bert-21123,36617,infer-bert-1,1,1,6.0,1521
inference-yolov3-21124,36618,infer-yolov3-3,1,1,5.0,1264
inference-cifar10-21125,36619,infer-cifar10-3,1,1,9.0,7658
inference-bert-21126,36620,infer-bert-1,1,1,17.0,4048
inference-imagenet-21127,36621,infer-imagenet-3,1,1,28.0,5362
inference-deepspeech2-21128,36622,infer-deepspeech2-5,1,1,22.0,985
inference-deepspeech2-21129,36623,infer-deepspeech2-4,1,1,24.0,49
inference-imagenet-21130,36629,infer-imagenet-4,1,1,4.0,8734
inference-deepspeech2-21132,36631,infer-deepspeech2-3,1,1,1.0,381
inference-deepspeech2-21131,36631,infer-deepspeech2-1,1,1,27.0,461
inference-bert-21133,36635,infer-bert-2,1,1,16.0,2609
inference-cifar10-21134,36636,infer-cifar10-5,1,1,19.0,9255
inference-deepspeech2-21135,36638,infer-deepspeech2-5,1,1,10.0,373
inference-deepspeech2-21136,36638,infer-deepspeech2-1,1,1,4.0,977
inference-imagenet-21137,36640,infer-imagenet-3,1,1,4.0,1553
inference-imagenet-21138,36640,infer-imagenet-1,1,1,26.0,3888
inference-deepspeech2-21139,36641,infer-deepspeech2-1,1,1,19.0,226
inference-bert-21140,36652,infer-bert-3,1,1,8.0,3599
inference-deepspeech2-21141,36653,infer-deepspeech2-3,1,1,8.0,568
inference-cifar10-21142,36659,infer-cifar10-5,1,1,20.0,4951
inference-ncf-21143,36660,infer-ncf-5,1,1,23.0,1146
inference-deepspeech2-21144,36662,infer-deepspeech2-1,1,1,11.0,726
inference-yolov3-21145,36663,infer-yolov3-2,1,1,11.0,979
inference-imagenet-21146,36666,infer-imagenet-4,1,1,4.0,3197
inference-bert-21147,36668,infer-bert-5,1,1,21.0,2291
inference-cifar10-21148,36669,infer-cifar10-2,1,1,19.0,7677
inference-bert-21149,36671,infer-bert-5,1,1,17.0,3599
inference-deepspeech2-21150,36672,infer-deepspeech2-3,1,1,1.0,5
inference-bert-21151,36675,infer-bert-1,1,1,9.0,1080
inference-imagenet-21152,36680,infer-imagenet-4,1,1,29.0,5362
inference-yolov3-21153,36683,infer-yolov3-2,1,1,28.0,3998
inference-deepspeech2-21154,36683,infer-deepspeech2-4,1,1,1.0,222
inference-cifar10-21155,36684,infer-cifar10-3,1,1,10.0,7692
inference-yolov3-21156,36685,infer-yolov3-3,1,1,16.0,3308
inference-deepspeech2-21157,36688,infer-deepspeech2-3,1,1,24.0,527
inference-yolov3-21158,36695,infer-yolov3-5,1,1,12.0,3998
inference-deepspeech2-21159,36696,infer-deepspeech2-4,1,1,19.0,176
inference-imagenet-21160,36696,infer-imagenet-1,1,1,9.0,4488
inference-cifar10-21161,36699,infer-cifar10-2,1,1,24.0,2606
inference-cifar10-21162,36699,infer-cifar10-2,1,1,4.0,9255
inference-yolov3-21163,36701,infer-yolov3-5,1,1,12.0,4736
inference-imagenet-21164,36702,infer-imagenet-2,1,1,11.0,9803
inference-yolov3-21165,36703,infer-yolov3-2,1,1,20.0,1489
inference-cifar10-21166,36705,infer-cifar10-3,1,1,9.0,3971
inference-cifar10-21167,36707,infer-cifar10-4,1,1,5.0,7495
inference-bert-21168,36709,infer-bert-5,1,1,14.0,3599
inference-ncf-21169,36712,infer-ncf-1,1,1,23.0,4564
inference-bert-21170,36712,infer-bert-5,1,1,26.0,1654
inference-bert-21171,36713,infer-bert-3,1,1,18.0,2555
inference-bert-21172,36713,infer-bert-1,1,1,21.0,1381
inference-ncf-21173,36713,infer-ncf-4,1,1,6.0,180
inference-deepspeech2-21174,36713,infer-deepspeech2-2,1,1,27.0,75
inference-bert-21175,36715,infer-bert-4,1,1,2.0,477
inference-imagenet-21176,36716,infer-imagenet-3,1,1,10.0,2313
inference-imagenet-21179,36717,infer-imagenet-2,1,1,11.0,3696
inference-imagenet-21178,36717,infer-imagenet-5,1,1,6.0,4000
inference-ncf-21177,36717,infer-ncf-4,1,1,8.0,4655
inference-bert-21180,36719,infer-bert-5,1,1,9.0,4020
inference-deepspeech2-21181,36721,infer-deepspeech2-1,1,1,4.0,630
inference-imagenet-21182,36723,infer-imagenet-3,1,1,28.0,876
inference-cifar10-21183,36726,infer-cifar10-2,1,1,10.0,8127
inference-deepspeech2-21184,36727,infer-deepspeech2-2,1,1,1.0,13
inference-deepspeech2-21185,36727,infer-deepspeech2-5,1,1,13.0,330
inference-cifar10-21186,36729,infer-cifar10-1,1,1,22.0,9275
inference-ncf-21187,36730,infer-ncf-1,1,1,20.0,3146
inference-cifar10-21188,36734,infer-cifar10-2,1,1,22.0,5285
inference-yolov3-21189,36735,infer-yolov3-1,1,1,14.0,979
inference-imagenet-21190,36737,infer-imagenet-4,1,1,19.0,9023
inference-imagenet-21191,36738,infer-imagenet-3,1,1,25.0,8734
inference-imagenet-21192,36739,infer-imagenet-2,1,1,28.0,9342
inference-imagenet-21193,36740,infer-imagenet-3,1,1,10.0,8956
inference-deepspeech2-21194,36743,infer-deepspeech2-1,1,1,15.0,584
inference-cifar10-21195,36746,infer-cifar10-5,1,1,10.0,4718
inference-imagenet-21196,36747,infer-imagenet-1,1,1,15.0,1094
inference-cifar10-21197,36749,infer-cifar10-2,1,1,20.0,8453
inference-imagenet-21198,36755,infer-imagenet-3,1,1,26.0,1680
inference-imagenet-21199,36757,infer-imagenet-1,1,1,4.0,8089
inference-cifar10-21200,36759,infer-cifar10-5,1,1,13.0,9796
inference-ncf-21201,36760,infer-ncf-5,1,1,24.0,3032
inference-yolov3-21202,36761,infer-yolov3-3,1,1,20.0,860
inference-deepspeech2-21203,36761,infer-deepspeech2-5,1,1,14.0,181
inference-imagenet-21204,36761,infer-imagenet-2,1,1,7.0,6402
inference-cifar10-21205,36766,infer-cifar10-4,1,1,27.0,8355
inference-bert-21206,36769,infer-bert-3,1,1,3.0,181
inference-bert-21207,36771,infer-bert-4,1,1,27.0,850
inference-imagenet-21208,36772,infer-imagenet-5,1,1,29.0,454
inference-deepspeech2-21209,36773,infer-deepspeech2-5,1,1,6.0,432
inference-ncf-21211,36779,infer-ncf-3,1,1,28.0,3271
inference-cifar10-21210,36779,infer-cifar10-3,1,1,26.0,3867
inference-imagenet-21212,36781,infer-imagenet-2,1,1,21.0,3881
inference-cifar10-21213,36782,infer-cifar10-3,1,1,15.0,7028
inference-yolov3-21214,36785,infer-yolov3-2,1,1,25.0,530
inference-cifar10-21215,36786,infer-cifar10-1,1,1,7.0,2063
inference-imagenet-21216,36789,infer-imagenet-2,1,1,29.0,8572
inference-imagenet-21217,36791,infer-imagenet-2,1,1,21.0,2313
inference-bert-21218,36794,infer-bert-3,1,1,18.0,3547
inference-deepspeech2-21219,36796,infer-deepspeech2-5,1,1,3.0,417
inference-ncf-21220,36796,infer-ncf-1,1,1,3.0,3342
inference-yolov3-21221,36799,infer-yolov3-5,1,1,24.0,4646
inference-imagenet-21222,36802,infer-imagenet-4,1,1,18.0,5333
inference-yolov3-21223,36804,infer-yolov3-3,1,1,10.0,4761
inference-ncf-21224,36805,infer-ncf-5,1,1,2.0,1939
inference-deepspeech2-21225,36809,infer-deepspeech2-3,1,1,12.0,883
inference-yolov3-21226,36811,infer-yolov3-2,1,1,26.0,118
inference-cifar10-21227,36812,infer-cifar10-5,1,1,8.0,3521
inference-imagenet-21228,36814,infer-imagenet-3,1,1,19.0,9903
inference-ncf-21229,36814,infer-ncf-1,1,1,6.0,1420
inference-bert-21230,36815,infer-bert-2,1,1,10.0,4625
inference-bert-21231,36816,infer-bert-5,1,1,4.0,4336
inference-bert-21232,36819,infer-bert-3,1,1,19.0,951
inference-yolov3-21233,36820,infer-yolov3-4,1,1,27.0,2944
inference-yolov3-21234,36821,infer-yolov3-1,1,1,17.0,1635
inference-bert-21235,36825,infer-bert-3,1,1,18.0,3024
inference-bert-21236,36826,infer-bert-2,1,1,12.0,1190
inference-cifar10-21237,36829,infer-cifar10-2,1,1,14.0,4947
inference-yolov3-21238,36829,infer-yolov3-4,1,1,21.0,860
inference-ncf-21239,36830,infer-ncf-2,1,1,13.0,4564
inference-imagenet-21240,36832,infer-imagenet-2,1,1,2.0,441
inference-yolov3-21241,36834,infer-yolov3-4,1,1,18.0,162
inference-yolov3-21242,36835,infer-yolov3-2,1,1,5.0,1442
inference-cifar10-21243,36836,infer-cifar10-1,1,1,21.0,2472
inference-bert-21244,36840,infer-bert-2,1,1,27.0,1023
inference-imagenet-21245,36841,infer-imagenet-4,1,1,16.0,117
inference-bert-21246,36841,infer-bert-1,1,1,25.0,588
inference-imagenet-21247,36842,infer-imagenet-2,1,1,7.0,1001
inference-yolov3-21248,36847,infer-yolov3-4,1,1,13.0,124
inference-ncf-21249,36850,infer-ncf-3,1,1,15.0,192
inference-yolov3-21250,36850,infer-yolov3-2,1,1,20.0,178
inference-imagenet-21251,36852,infer-imagenet-3,1,1,17.0,8106
inference-imagenet-21252,36852,infer-imagenet-4,1,1,8.0,5876
inference-bert-21253,36854,infer-bert-5,1,1,10.0,2195
inference-imagenet-21254,36855,infer-imagenet-5,1,1,2.0,2384
inference-imagenet-21255,36856,infer-imagenet-4,1,1,23.0,8846
inference-yolov3-21256,36857,infer-yolov3-3,1,1,2.0,1104
inference-yolov3-21257,36862,infer-yolov3-2,1,1,19.0,4974
inference-ncf-21258,36865,infer-ncf-1,1,1,1.0,258
inference-deepspeech2-21259,36865,infer-deepspeech2-3,1,1,24.0,176
inference-deepspeech2-21260,36867,infer-deepspeech2-5,1,1,20.0,227
inference-bert-21261,36868,infer-bert-1,1,1,11.0,388
inference-bert-21262,36870,infer-bert-5,1,1,20.0,3333
inference-cifar10-21263,36871,infer-cifar10-1,1,1,27.0,873
inference-imagenet-21264,36874,infer-imagenet-3,1,1,25.0,8359
inference-bert-21265,36879,infer-bert-3,1,1,24.0,1072
inference-bert-21266,36879,infer-bert-5,1,1,14.0,4830
inference-ncf-21267,36879,infer-ncf-2,1,1,3.0,258
inference-yolov3-21268,36879,infer-yolov3-5,1,1,26.0,403
inference-imagenet-21269,36882,infer-imagenet-5,1,1,10.0,8916
inference-bert-21270,36884,infer-bert-2,1,1,26.0,1997
inference-deepspeech2-21271,36885,infer-deepspeech2-3,1,1,20.0,126
inference-bert-21272,36887,infer-bert-2,1,1,29.0,3662
inference-imagenet-21273,36888,infer-imagenet-3,1,1,3.0,5876
inference-ncf-21274,36890,infer-ncf-1,1,1,16.0,772
inference-yolov3-21275,36891,infer-yolov3-4,1,1,12.0,3308
inference-imagenet-21276,36893,infer-imagenet-1,1,1,24.0,2465
inference-ncf-21277,36894,infer-ncf-5,1,1,16.0,2982
inference-cifar10-21278,36897,infer-cifar10-2,1,1,28.0,3971
inference-deepspeech2-21279,36897,infer-deepspeech2-4,1,1,17.0,256
inference-deepspeech2-21280,36898,infer-deepspeech2-3,1,1,15.0,402
inference-bert-21281,36906,infer-bert-1,1,1,9.0,2397
inference-bert-21282,36907,infer-bert-2,1,1,20.0,2284
inference-cifar10-21283,36908,infer-cifar10-2,1,1,5.0,259
inference-bert-21284,36908,infer-bert-4,1,1,16.0,4136
inference-ncf-21285,36910,infer-ncf-4,1,1,27.0,4484
inference-imagenet-21286,36912,infer-imagenet-2,1,1,6.0,1001
inference-ncf-21288,36913,infer-ncf-4,1,1,13.0,3989
inference-yolov3-21287,36913,infer-yolov3-2,1,1,14.0,3313
inference-ncf-21289,36920,infer-ncf-1,1,1,28.0,2982
inference-bert-21290,36922,infer-bert-1,1,1,14.0,4880
inference-bert-21291,36925,infer-bert-3,1,1,13.0,477
inference-imagenet-21292,36926,infer-imagenet-4,1,1,5.0,7958
inference-yolov3-21293,36927,infer-yolov3-2,1,1,11.0,1840
inference-ncf-21294,36928,infer-ncf-3,1,1,22.0,1997
inference-deepspeech2-21295,36928,infer-deepspeech2-5,1,1,13.0,123
inference-ncf-21296,36929,infer-ncf-3,1,1,12.0,3989
inference-deepspeech2-21297,36931,infer-deepspeech2-2,1,1,27.0,330
inference-ncf-21298,36933,infer-ncf-4,1,1,20.0,801
inference-yolov3-21299,36936,infer-yolov3-5,1,1,7.0,766
inference-bert-21300,36939,infer-bert-1,1,1,21.0,4693
inference-ncf-21301,36939,infer-ncf-1,1,1,16.0,4459
inference-cifar10-21303,36940,infer-cifar10-3,1,1,11.0,8127
inference-deepspeech2-21304,36940,infer-deepspeech2-2,1,1,10.0,181
inference-imagenet-21302,36940,infer-imagenet-3,1,1,2.0,7009
inference-yolov3-21305,36941,infer-yolov3-4,1,1,18.0,3805
inference-bert-21306,36942,infer-bert-4,1,1,28.0,2555
inference-bert-21307,36943,infer-bert-1,1,1,24.0,4468
inference-ncf-21308,36944,infer-ncf-5,1,1,1.0,1420
inference-bert-21309,36947,infer-bert-5,1,1,16.0,1317
inference-imagenet-21310,36952,infer-imagenet-1,1,1,14.0,7545
inference-ncf-21311,36958,infer-ncf-5,1,1,18.0,3091
inference-cifar10-21312,36960,infer-cifar10-5,1,1,26.0,8453
inference-yolov3-21313,36965,infer-yolov3-2,1,1,24.0,2944
inference-cifar10-21314,36968,infer-cifar10-5,1,1,15.0,5968
inference-imagenet-21315,36971,infer-imagenet-4,1,1,14.0,7344
inference-imagenet-21316,36972,infer-imagenet-5,1,1,3.0,9125
inference-cifar10-21317,36973,infer-cifar10-1,1,1,26.0,6047
inference-yolov3-21318,36977,infer-yolov3-4,1,1,29.0,3654
inference-yolov3-21319,36980,infer-yolov3-1,1,1,1.0,2630
inference-bert-21320,36983,infer-bert-1,1,1,24.0,1190
inference-bert-21321,36986,infer-bert-5,1,1,28.0,4282
inference-yolov3-21322,36987,infer-yolov3-4,1,1,25.0,2923
inference-yolov3-21323,36987,infer-yolov3-5,1,1,9.0,3204
inference-imagenet-21324,36988,infer-imagenet-4,1,1,1.0,1935
inference-imagenet-21325,36993,infer-imagenet-1,1,1,14.0,2806
inference-deepspeech2-21326,36999,infer-deepspeech2-1,1,1,12.0,585
inference-deepspeech2-21327,37000,infer-deepspeech2-3,1,1,10.0,839
inference-bert-21328,37000,infer-bert-5,1,1,13.0,4693
inference-bert-21329,37001,infer-bert-1,1,1,23.0,1650
inference-bert-21330,37002,infer-bert-2,1,1,17.0,1190
inference-imagenet-21331,37002,infer-imagenet-5,1,1,16.0,1956
inference-yolov3-21332,37003,infer-yolov3-2,1,1,18.0,3445
inference-imagenet-21333,37003,infer-imagenet-1,1,1,23.0,8956
inference-cifar10-21335,37005,infer-cifar10-4,1,1,25.0,259
inference-yolov3-21334,37005,infer-yolov3-3,1,1,8.0,3998
inference-bert-21336,37014,infer-bert-1,1,1,3.0,4048
inference-ncf-21337,37015,infer-ncf-1,1,1,25.0,904
inference-ncf-21338,37017,infer-ncf-5,1,1,26.0,4247
inference-cifar10-21339,37018,infer-cifar10-5,1,1,12.0,2606
inference-bert-21340,37021,infer-bert-1,1,1,10.0,742
inference-ncf-21341,37024,infer-ncf-3,1,1,25.0,4533
inference-yolov3-21342,37028,infer-yolov3-5,1,1,1.0,1333
inference-bert-21343,37030,infer-bert-3,1,1,22.0,1721
inference-cifar10-21344,37030,infer-cifar10-3,1,1,25.0,2735
inference-deepspeech2-21345,37034,infer-deepspeech2-1,1,1,6.0,585
inference-ncf-21346,37036,infer-ncf-4,1,1,18.0,404
inference-deepspeech2-21347,37038,infer-deepspeech2-4,1,1,10.0,424
inference-ncf-21348,37040,infer-ncf-3,1,1,23.0,2435
inference-bert-21349,37041,infer-bert-1,1,1,29.0,4110
inference-deepspeech2-21350,37045,infer-deepspeech2-5,1,1,15.0,903
inference-cifar10-21351,37047,infer-cifar10-3,1,1,27.0,3971
inference-cifar10-21352,37049,infer-cifar10-4,1,1,4.0,5397
inference-bert-21353,37049,infer-bert-1,1,1,27.0,1788
inference-cifar10-21354,37053,infer-cifar10-2,1,1,12.0,6670
inference-imagenet-21355,37055,infer-imagenet-2,1,1,19.0,9803
inference-deepspeech2-21356,37055,infer-deepspeech2-5,1,1,5.0,413
inference-yolov3-21357,37063,infer-yolov3-2,1,1,27.0,467
inference-imagenet-21358,37064,infer-imagenet-1,1,1,22.0,9803
inference-bert-21359,37064,infer-bert-3,1,1,10.0,1507
inference-cifar10-21360,37070,infer-cifar10-5,1,1,23.0,6238
inference-imagenet-21361,37071,infer-imagenet-2,1,1,22.0,4080
inference-yolov3-21362,37073,infer-yolov3-4,1,1,16.0,4056
inference-deepspeech2-21363,37076,infer-deepspeech2-1,1,1,22.0,726
inference-yolov3-21364,37078,infer-yolov3-4,1,1,29.0,1104
